ticker,as_of,book_value_per_share,earnings_per_share,return_on_equity
AAP,2021-02-22,53.63861304079203,7.073108108108109,0.13663630128344956
AAP,2022-02-15,50.44898321211437,9.673002754820937,0.19803225928638407
AAP,2023-02-28,45.19237648488121,8.365840220385676,0.18841829329567208
AAP,2024-03-12,42.33983062239548,0.5027548209366391,0.011865895525668616
AAP,2024-05-30,42.33983062239548,0.5027548209366391,0.011865895525668616
AAPL,2016-01-27,23.1341510945918,13.383333333333331,0.5805394649875304
AAPL,2016-04-27,23.812774644488602,10.526519337016575,0.446374087319134
AAPL,2016-07-27,23.463216868017202,8.937132352941177,0.38890106880030045
AAPL,2016-10-26,24.03392248292126,8.396005509641874,0.3581994324186892
AAPL,2017-02-01,25.19112162807827,12.718556701030927,0.508511248007488
AAPL,2017-05-03,25.75619763668129,10.678191489361701,0.41875771796680783
AAPL,2017-08-02,25.61520002197385,9.393189964157706,0.37182079800360385
AAPL,2017-11-03,26.14938431013532,9.144729729729729,0.3558274941483816
AAPL,2018-02-02,27.589261836359874,15.897777777777776,0.5804229860571203
AAPL,2018-05-02,25.666753383683147,13.490883977900554,0.5385934754916173
AAPL,2018-08-01,23.735488343079183,12.171139705882352,0.5300685137603223
AAPL,2018-11-05,22.53360998328912,12.076170798898072,0.5586623469659265
AAPL,2019-01-30,24.9253510135623,17.11444444444444,0.6868079824472115
AAPL,2019-05-01,22.976660435953157,13.511049723756907,0.6005529037099975
AAPL,2019-07-31,21.286160222183234,11.96985294117647,0.5783286893383877
AAPL,2019-10-31,20.365337335221447,12.035950413223143,0.6140089378851324
AAPL,2020-01-29,20.417750770303666,20.439999999999998,1.007241439650326
AAPL,2020-05-01,18.137196064650517,15.38646408839779,0.8610137073637233
AAPL,2020-07-31,16.872789271742665,13.754595588235293,0.8305587633077635
AAPL,2020-10-30,3.8487313512004615,3.3282369146005513,0.8835047069833756
AAPL,2021-01-28,3.9364539447549505,6.894444444444444,1.7609552428122734
AAPL,2021-04-29,4.145795009740024,6.271546961325967,1.5270499243763667
AAPL,2021-07-28,3.8823594356977273,5.9312499999999995,1.5475198694132286
AAPL,2021-10-29,3.8406782677999214,5.701239669421488,1.5089816594161036
AAPL,2022-01-28,4.4019739241242695,8.55722222222222,1.9524535518112784
AAPL,2022-04-29,4.158489416795907,7.360497237569061,1.7844257079080226
AAPL,2022-07-29,3.610166844171041,6.521691176470588,1.8263043381429187
AAPL,2022-10-28,3.178238051108843,6.183884297520662,1.9804404560285522
AAPL,2023-02-03,3.5807058864224355,7.111855670103092,1.9898650054638611
AAPL,2023-05-05,3.953214716963996,6.639893617021277,1.6916113911493906
AAPL,2023-08-04,3.851898546178943,6.135663082437277,1.6070122664444082
AAPL,2023-11-03,3.9965116535555714,6.076756756756757,1.5396687921468277
AAPL,2024-02-02,4.792945095293904,8.881666666666666,1.8562513120407858
AAPL,2024-05-03,4.8373659494659105,7.501657458563536,1.5642491381039731
AAPL,2024-08-02,4.382266784450324,6.884007352941175,1.5891801494837905
AAPL,2024-11-01,3.7673351994266504,6.143663911845731,1.6550035432947081
ABBV,2016-11-07,3.9806805322210117,3.73021978021978,0.9428624655089332
ABBV,2017-02-17,2.9085519794360355,3.65,1.284081104400345
ABBV,2017-05-05,3.140353612852078,4.388202247191011,1.403966080814348
ABBV,2017-08-07,3.769537661431956,4.582777777777777,1.2236182762892698
ABBV,2017-11-07,4.188721766107915,4.401470588235293,1.0549469339103967
ABBV,2018-02-16,3.209753004216562,3.3190934065934066,1.0444546134657966
ABBV,2018-05-04,2.238985448933134,7.135955056179775,3.2123352001948025
ABBV,2018-08-07,-2.2287927428511294,6.083333333333333,-2.8635226337448563
ABBV,2018-11-07,-1.9418749468207308,6.454595588235293,-3.451483426304448
ABBV,2019-02-27,-5.725777503333957,3.6800824175824176,-0.675186316170214
ABBV,2019-05-03,-5.293803464307603,6.766853932584269,-1.2870380207720158
ABBV,2019-08-05,-5.793773174813698,4.359722222222222,-0.756806625677744
ABBV,2019-11-06,-5.562538937223136,4.575919117647059,-0.8288662383261108
ABBV,2020-02-21,-5.524769683915899,5.314560439560439,-0.9671627320305733
ABBV,2020-05-08,-5.021187804264131,8.192222222222222,-1.6462875552558627
ABBV,2020-08-04,8.333931850692256,2.903867403314917,0.31150785005191295
ABBV,2020-11-04,8.649235653422902,3.7168498168498165,0.40101134403688427
ABBV,2021-02-19,7.404799582015033,2.73,0.3530131538696849
ABBV,2021-05-07,7.762329645909313,8.202247191011235,1.0628221834304492
ABBV,2021-08-02,7.112479644721564,4.907222222222222,0.6967914887598234
ABBV,2021-11-02,7.664545351486759,5.649448529411764,0.7425575211634469
ABBV,2022-02-18,8.711217891022866,6.497802197802198,0.7511493244553993
ABBV,2022-05-06,9.214479707091344,10.334831460674156,1.1308754494761544
ABBV,2022-08-04,8.287443610366978,6.164444444444444,0.7492246563085299
ABBV,2022-11-04,9.043922128430946,7.05845588235294,0.7855645775253954
ABBV,2023-02-17,9.75132829365238,6.668269230769231,0.6878704348856197
ABBV,2023-05-05,7.523707784766955,0.5331460674157303,0.0738412339404733
ABBV,2023-08-07,7.2893256284870604,2.5752777777777776,0.35666571670380154
ABBV,2023-11-06,6.8500388924919875,3.0461397058823527,0.448376504148873
ABBV,2024-02-20,5.864792665690012,2.7375,0.4706911090839662
ABBV,2024-05-03,4.534314565423288,3.122777777777778,0.6934002192525984
ABBV,2024-08-07,3.837305178670078,3.105524861878453,0.8149008247352094
ABBV,2024-11-04,3.4134244584265536,3.2221611721611723,0.9530975213999086
ABMD,2016-02-05,8.142095758373625,0.8525547445255475,0.10466744813353261
ABMD,2016-05-26,8.657456711894772,0.9,0.10344247847603552
ABMD,2016-08-03,8.773393849065641,1.2166666666666666,0.13875821826220286
ABMD,2016-11-04,9.194734239409149,1.0228021978021977,0.10965161166194694
ABMD,2017-02-03,9.593220600771245,1.1456204379562045,0.1187823817886552
ABMD,2017-05-25,10.351201876588814,1.2133241758241757,0.11559948730216234
ABMD,2017-08-01,12.863699983174135,3.447222222222222,0.26730259615362
ABMD,2017-11-02,13.68496088214182,2.8277472527472525,0.20515267920977426
ABMD,2018-02-06,14.28630640583458,2.2779197080291973,0.1586433018595238
ABMD,2018-05-24,15.538451009397404,2.546978021978022,0.16312435729671387
ABMD,2018-08-02,16.118964073463236,8.192222222222222,0.504960423063329
ABMD,2018-11-06,17.60615534463406,6.277197802197802,0.3545682236407045
ABMD,2019-02-05,18.898510230658236,5.501642335766424,0.28949796763421376
ABMD,2019-05-23,20.7630324102007,5.785851648351648,0.27722313443155805
ABMD,2019-08-01,22.096065087801506,7.989444444444444,0.3596994659514545
ABMD,2019-10-31,21.91600282871274,4.512362637362637,0.2063109207897131
ABMD,2020-02-06,23.205435880941643,5.048722627737226,0.21786331873918124
ABMD,2020-05-21,23.672452386802576,4.49,0.1905354089196652
ABMD,2020-08-06,24.46118039034951,4.015,0.16411438883685509
ABMD,2020-11-06,26.165347673062133,4.7530219780219785,0.1811461335978656
ABMD,2021-02-04,27.892808594685953,4.982116788321169,0.17811915624222066
ABMD,2021-05-21,29.371485660074978,5.013736263736264,0.1700750741164752
ABMD,2021-08-05,28.81418775714026,-2.3927777777777774,-0.0822728880363857
ABMD,2021-10-28,30.432254849668535,1.3436813186813188,0.04407396905246407
ABMD,2022-02-03,31.48207223833377,2.237956204379562,0.07081999146809323
ABMD,2022-05-20,33.007487100669664,3.008241758241758,0.09105145107332922
ABMD,2022-08-04,33.71290626988829,4.866666666666666,0.14402249307886347
ABMD,2022-11-03,34.087200035420175,7.079395604395604,0.2092866712112751
ABT,2016-02-19,14.397500207876593,2.948076923076923,0.20909674691910327
ABT,2016-05-04,14.104734931813555,0.8516666666666666,0.06184516724039936
ABT,2016-08-03,14.064669718714734,1.2704419889502763,0.0908068168912464
ABT,2016-11-03,14.11116322719051,0.5481684981684981,0.03874045989948954
ABT,2017-02-17,11.885433201725357,0.94,0.0681663258350375
ABT,2017-05-03,18.073246744052042,0.9842696629213482,0.054791492459564245
ABT,2017-08-02,18.18879537237079,0.8111111111111111,0.04504461742927663
ABT,2017-11-02,18.402842328649502,1.0064338235294117,0.054670168985426336
ABT,2018-02-16,17.692492908452355,0.2707417582417583,0.0154808052419471
ABT,2018-05-02,17.909661822269413,0.9842696629213482,0.05459631398838651
ABT,2018-08-01,17.429552464521617,1.3180555555555555,0.07633097498846264
ABT,2018-10-31,17.482447486075635,1.3016544117647058,0.07490756439361283
ABT,2019-02-22,17.378033968874426,1.3436813186813188,0.07779142623854982
ABT,2019-05-01,17.529377885434087,1.5584269662921346,0.0891173825765489
ABT,2019-07-31,17.928054067222444,1.9061111111111109,0.10738531563185985
ABT,2019-10-31,17.991403409224773,1.9860294117647057,0.11126011991369762
ABT,2020-02-21,17.62924688156171,2.075686813186813,0.11892463718731089
ABT,2020-04-29,17.083460919861118,1.2977777777777777,0.07569439848214088
ABT,2020-07-29,17.270534821364528,1.2502762430939227,0.07260934720336616
ABT,2020-11-04,17.708576137320367,1.7514652014652015,0.0993822868225468
ABT,2021-02-19,18.5060438608887,2.52,0.13710956564177648
ABT,2021-05-05,18.888799768382636,4.101123595505618,0.21909643664684977
ABT,2021-08-04,19.06569789553656,3.3863888888888884,0.17890039447731754
ABT,2021-11-03,19.466297384675237,3.8244485294117645,0.19811735483804815
ABT,2022-02-18,20.301876956724737,3.9809065934065937,0.1980455232717676
ABT,2022-05-03,20.217114077595962,5.659550561797752,0.28349528060686024
ABT,2022-08-02,20.836905331759954,5.130277777777777,0.24812353460613254
ABT,2022-11-01,20.460849131020165,4.495404411764706,0.22192794426810666
ABT,2023-02-17,21.10882333607843,3.9508241758241756,0.1895013548300906
ABT,2023-05-04,21.28299728392093,3.075842696629213,0.14604920018579853
ABT,2023-08-03,21.421516729360935,3.122777777777778,0.1468985192757184
ABT,2023-11-01,21.589709806881764,3.166911764705882,0.14782833106028623
ABT,2024-02-16,22.247204659884975,3.289010989010989,0.14866001418212385
ABT,2024-05-02,22.30929343559606,2.8388888888888886,0.12800967677288214
ABT,2024-07-31,22.597889363340727,2.9240331491712706,0.1296068970420813
ABT,2024-10-31,22.94438028824443,3.195421245421245,0.1401971483135419
ACGL,2016-02-26,50.59930831498438,4.251648351648352,0.08690179589226646
ACGL,2017-03-01,67.2195203686707,5.5,0.08393041778262839
ACGL,2018-02-28,70.2148932119019,4.221565934065934,0.06752269079240499
ACGL,2019-02-28,23.455618376297103,1.7648351648351648,0.08051560032954926
ACGL,2020-02-28,28.34523358769695,3.9809065934065937,0.1427121367022193
ACGL,2021-02-26,32.22331164593313,3.38,0.10724349349597578
ACGL,2022-02-25,35.74832892433012,5.35467032967033,0.1596627059103849
ACGL,2023-02-24,34.85949113687869,3.9107142857142856,0.11471588954158184
ACGL,2024-02-23,49.15104445634708,11.972802197802197,0.24275083332185715
ADBE,2016-01-19,14.064791918185488,1.2669421487603307,0.09041096446101654
ADBE,2016-03-30,14.142802076322218,1.9190721649484537,0.13513643616745513
ADBE,2016-06-29,14.527089696415832,1.9414893617021276,0.1334878378180962
ADBE,2016-09-27,14.643017956843217,2.014695340501792,0.13826160838693524
ADBE,2017-01-20,15.022306344511122,2.3182432432432436,0.15528798264859067
ADBE,2017-03-29,15.32666168481005,3.285,0.21293792326328903
ADBE,2017-06-28,15.819214147294678,3.1458563535911606,0.19970295180292055
ADBE,2017-09-27,16.57712518818197,3.2340073529411764,0.19584055116216806
ADBE,2018-01-22,17.22068672113862,3.4488980716253446,0.20133728783386684
ADBE,2018-03-28,17.517505275117674,4.785555555555555,0.2738811029001888
ADBE,2018-06-27,17.75073761048865,5.101933701657458,0.2886816381310668
ADBE,2018-09-26,18.122286593034456,5.220036764705882,0.289604332580111
ADBE,2019-01-25,19.197917414279942,5.3090909090909095,0.2782542742926011
ADBE,2019-03-27,20.207582742413575,5.596666666666666,0.27700207550670775
ADBE,2019-06-26,20.42410950227547,5.404419889502763,0.26534531746442414
ADBE,2019-09-26,21.123344256480163,5.783639705882352,0.27506944803337696
ADBE,2020-01-21,21.831440128208584,6.1034435261708,0.281830559624623
ADBE,2020-03-25,21.666666666666668,8.03,0.3700960874873918
ADBE,2020-06-24,22.66875,8.59060773480663,0.3808529338737858
ADBE,2020-09-23,24.402083333333334,8.386948529411764,0.3448437131191587
ADBE,2021-01-15,27.691022964509393,11.000275482093665,0.39874703831826325
ADBE,2021-03-31,28.27974947807933,9.896391752577319,0.3502879078694818
ADBE,2021-06-30,29.039832285115303,9.649202127659574,0.33315912595769254
ADBE,2021-09-29,30.281512605042018,9.824910394265233,0.32574488263849416
ADBE,2022-01-21,31.15157894736842,9.963513513513513,0.3214731254874527
ADBE,2022-03-30,29.184322033898304,10.86888888888889,0.37272837265577735
ADBE,2022-06-29,29.692144373673035,10.425690607734808,0.35241389254864625
ADBE,2022-09-28,30.77730192719486,10.198529411764705,0.3342408764800013
ADBE,2023-01-17,30.413419913419915,10.18581267217631,0.34034615733750706
ADBE,2023-03-29,30.949891067538125,11.03111111111111,0.35599590157523425
ADBE,2023-06-28,32.53947368421053,11.191988950276244,0.34547328458586624
ADBE,2023-09-27,34.59649122807018,11.567279411764703,0.33556300150638346
ADBE,2024-01-17,36.3032967032967,11.935399449035813,0.3304217421048647
ADBE,2024-03-27,34.1280353200883,5.556111111111111,0.16264194336639354
ADBE,2024-06-26,33.057906458797326,9.800552486187847,0.2979416604661014
ADBE,2024-09-25,32.68539325842696,11.580698529411764,0.35768937172668996
ADI,2016-02-17,16.111464247034412,2.1494444444444443,0.13356827698365062
ADI,2016-05-18,15.857179463176102,2.177900552486188,0.13864366370258233
ADI,2016-08-17,16.207320967489185,2.4556985294117646,0.15227970844483588
ADI,2016-11-22,16.762204670037267,3.893333333333333,0.16772658374178975
ADI,2017-02-15,17.161437299751455,2.8388888888888886,0.16594557099154256
ADI,2017-05-31,27.156086402674568,1.9359116022099447,0.06286355648391519
ADI,2017-08-30,26.988769439103233,1.5029411764705882,0.05133597870463627
ADI,2017-11-22,27.565256360839278,3.8122222222222217,0.07196408582155053
ADI,2018-02-28,27.981824156931047,2.7092783505154636,0.09751859067943644
ADI,2018-05-30,28.539855179099018,3.397606382978723,0.1188520300784493
ADI,2018-08-22,29.20929317167371,3.7415770609318995,0.12803408300796365
ADI,2018-11-27,29.685955450675618,4.7044444444444435,0.13425108881247733
ADI,2019-02-20,31.455299345221757,3.893333333333333,0.12427209742330442
ADI,2019-05-22,31.756325819418596,3.93232044198895,0.12415571865845423
ADI,2019-08-21,31.91673296948159,3.931801470588235,0.12352590119564977
ADI,2019-11-26,31.79232333420044,3.0416666666666665,0.11704660498057926
ADI,2020-02-19,31.746005407401846,2.2305555555555556,0.07073195011678697
ADI,2020-05-20,31.460596084222004,2.5812154696132596,0.08204363105372064
ADI,2020-08-19,31.903132468577702,3.0327205882352937,0.09505107688089993
ADI,2021-02-17,32.76755505383444,4.258333333333334,0.13035187775197202
ADI,2021-05-19,32.98865512847411,4.43646408839779,0.1344853316429765
ADI,2021-08-18,33.306587045722914,4.777205882352941,0.143857117309518
ADI,2022-02-16,71.519644387121,2.1494444444444443,0.03034863506450405
ADI,2022-05-18,71.37235815202975,4.093646408839779,0.05779884597799953
ADI,2022-08-17,71.23397352099106,4.656433823529412,0.06637792534347828
ADI,2022-11-22,71.5994769728589,5.3191460055096424,0.07578993847872566
ADI,2023-02-15,72.2176624059734,7.705555555555555,0.10673837163264023
ADI,2023-05-24,71.82271511173234,7.723480662983426,0.1085823439812857
ADI,2023-08-23,72.05045246615569,7.501286764705881,0.1052542950327441
ADI,2023-11-21,71.6660656598191,6.636363636363637,0.0937109436388462
ADI,2024-02-21,71.68277633670671,3.4994845360824742,0.048981254955905024
ADI,2024-05-22,71.03504950054528,2.9898936170212767,0.042134190071945875
ADI,2024-08-21,70.87728679122266,3.0482078853046595,0.04302063826573509
ADI,2024-11-26,70.87757400936496,3.2554054054054054,0.04585968213261827
ADM,2016-02-19,30.165097594976423,2.998214285714286,0.10349314375270278
ADM,2016-05-03,30.485951686112923,1.5816666666666666,0.05207267223679885
ADM,2016-08-02,30.3714640099518,1.7544198895027625,0.058663157904611164
ADM,2016-11-01,30.510966138449767,1.9386446886446884,0.06511345797060082
ADM,2017-02-17,30.08509290370721,2.18,0.07444269832955008
ADM,2017-05-02,30.13774146037709,2.4196629213483143,0.0811653277410476
ADM,2017-08-01,30.962722996888964,2.169722222222222,0.07159738967351781
ADM,2017-10-31,31.42957567093856,1.892095588235294,0.06161021756372799
ADM,2018-02-16,32.785812941347714,2.8076923076923075,0.08729297391834233
ADM,2018-05-01,33.50774307038029,2.870786516853932,0.08601919053390124
ADM,2018-07-31,33.42996209804799,3.447222222222222,0.10392469478884614
ADM,2018-11-06,33.88957572257815,3.556066176470588,0.10558726780185756
ADM,2019-02-19,33.916050757630316,3.218818681318681,0.09554498460057526
ADM,2019-04-26,33.75789880383786,1.681460674157303,0.05053208872304648
ADM,2019-08-01,34.07519559182917,1.6830555555555553,0.050002634490752935
ADM,2019-10-31,33.9419157447763,2.0799632352941178,0.06214198434070638
ADM,2020-02-18,34.46035304028521,2.4567307692307696,0.07192657797339201
ADM,2020-05-01,34.160449087492424,2.798333333333333,0.0835646196364999
ADM,2020-07-30,34.75408642124153,3.0853591160220994,0.08980654257399455
ADM,2020-10-30,34.761647510427544,2.58040293040293,0.07500341376562875
ADM,2021-02-18,35.85511349414879,3.16,0.08850264708820298
ADM,2021-04-28,37.338323279287415,5.003370786516854,0.13545247865890275
ADM,2021-07-27,38.6204766457242,5.049166666666667,0.1315056550787699
ADM,2021-10-26,39.30707577771436,4.589338235294117,0.11759272262793247
ADM,2022-02-17,40.03795515610985,4.813186813186813,0.12068785799237193
ADM,2022-04-26,42.21551681177555,7.628089887640449,0.1819652397248125
ADM,2022-07-26,43.57416089649913,8.212499999999999,0.19010935524077258
ADM,2022-10-25,43.74204049004214,7.8904411764705875,0.18546293938941424
ADM,2023-02-14,44.37338474273802,7.741208791208791,0.178966281898387
ADM,2023-04-25,45.71136332622672,8.735393258426965,0.19273435920395132
ADM,2023-07-25,46.58631497609493,7.766388888888889,0.17026026026026025
ADM,2023-09-11,46.58631497609493,7.766388888888889,0.17026026026026025
ADM,2023-10-24,47.367618871420596,7.192647058823529,0.15498509912573777
ADM,2024-03-12,47.357144476809594,6.457692307692308,0.14464976936503132
ADM,2024-04-30,46.98669987782831,5.7588888888888885,0.12725981404958678
ADM,2024-07-30,46.34397041541807,4.8801104972375695,0.1105707893653577
ADM,2024-11-18,47.357144476809594,6.457692307692308,0.14464976936503132
ADP,2016-02-03,9.169827774144322,2.931967213114754,0.3215004236525161
ADP,2016-05-05,9.873273404955054,3.5167883211678834,0.35808477799404287
ADP,2016-08-05,9.83454026771999,3.27,0.333028382720457
ADP,2016-11-03,9.380048554403002,3.289010989010989,0.34795690650847
ADP,2017-02-01,8.498774782802405,3.889344262295082,0.4598551656897462
ADP,2017-05-04,9.160750167448091,4.3719780219780215,0.4782178899309849
ADP,2017-08-04,8.937078651685393,3.8806318681318683,0.43705358006338646
ADP,2017-11-02,8.904054054054054,3.65,0.40734863355898415
ADP,2018-02-01,8.880054212785183,3.9292349726775955,0.4408962571530877
ADP,2018-05-04,9.12202852614897,4.572527472527472,0.5017552271349551
ADP,2018-08-03,7.884229717411121,3.6901098901098903,0.46978053741841463
ADP,2018-11-01,10.677316293929712,4.652747252747252,0.43326362446649697
ADP,2019-01-31,10.921366345712975,4.866666666666666,0.4453048926598116
ADP,2019-05-03,12.04638346727899,5.575274725274725,0.46316517533779555
ADP,2019-08-09,12.436434822662367,5.284478021978021,0.4257669403320249
ADP,2019-11-04,12.368943239501615,5.414835164835165,0.4357639860465984
ADP,2020-01-31,12.423344140805929,5.704371584699453,0.4588130696072427
ADP,2020-05-01,12.775011633317822,6.34087591240876,0.49854604846762124
ADP,2020-08-05,13.380321004884857,5.73,0.4287924620145336
ADP,2020-10-30,13.53109713487072,5.615384615384615,0.41574420002349555
ADP,2021-02-01,13.781826676010278,5.824043715846995,0.42243586181346665
ADP,2021-04-30,13.319014084507042,6.4443223443223445,0.4854885622082788
ADP,2021-08-04,13.382345999527969,6.116758241758241,0.4595401732356989
ADP,2021-10-29,12.679383886255923,6.658241758241758,0.5251084535103449
ADP,2022-01-31,12.011417697431018,6.621857923497267,0.5509698977401012
ADP,2022-04-29,10.026064084170253,7.393589743589743,0.7408660567572061
ADP,2022-08-03,7.75126171593367,7.059340659340659,0.9168143656795875
ADP,2022-11-02,6.205443159922929,7.5406593406593405,1.2127150939493265
ADP,2023-02-02,7.207287644787645,7.659016393442623,1.0632803607834442
ADP,2023-05-01,8.933010882708585,8.503296703296703,0.9538649756041059
ADP,2023-08-03,8.515166221790828,8.272664835164836,0.9750003209864713
ADP,2023-11-02,8.435268399319893,8.382967032967032,0.9925834934473496
ADP,2024-02-01,10.517652787923058,8.416939890710381,0.8024131459247643
ADP,2024-05-02,11.290141532454856,9.471350364963504,0.841502093765811
ADP,2024-08-07,11.143347218818917,9.14,0.8250505761280675
ADP,2024-11-01,13.118960019622271,9.385714285714284,0.7171425777229166
ADSK,2016-03-23,7.2174688057041,-1.464010989010989,-0.20462334343848299
ADSK,2017-03-21,3.330004539264639,-2.61,-0.7934841875681571
ADSK,2018-03-22,-1.1726981218506642,-2.5870879120879122,2.220536787431319
ADSK,2019-03-25,-0.9612579762989972,-0.37101648351648353,0.3841724894356473
ADSK,2020-03-19,-0.6340018231540565,0.9826923076923076,-1.5462924925541748
ADSK,2021-03-19,4.396630236794171,5.51,1.2513723459347488
ADSK,2022-03-14,3.891384051329056,2.266208791208791,0.5869336763813269
ADSK,2023-03-14,5.325581395348837,3.820467032967033,0.7207519554681127
ADSK,2024-06-10,8.66822429906542,4.241620879120879,0.48975148840377947
ADT,2019-03-11,5.5090718173881825,-0.8122252747252747,-0.14458146654040901
ADT,2020-03-10,4.225419127999923,-0.571565934065934,-0.13356343038534393
AEE,2016-02-26,28.63149216817807,2.607142857142857,0.09094885822498838
AEE,2016-05-10,28.31409727947238,1.7438888888888888,0.06199349735526762
AEE,2016-08-05,28.532563891178896,2.0972375690607734,0.07341473498701394
AEE,2016-11-04,29.649629018961253,3.4227106227106225,0.11542815588415477
AEE,2017-02-28,29.278647980214345,2.69,0.09193298606222723
AEE,2017-11-03,30.276174773289366,3.2205882352941173,0.1065125335362191
AEE,2018-02-28,29.612530915086563,2.1659340659340662,0.07300066998702856
AEP,2023-07-27,46.394626222177365,3.6094444444444442,0.07775520820258786
AEP,2023-11-02,48.12867988504043,4.857720588235294,0.04859252114220797
AEP,2024-04-30,48.95130879998448,7.7461111111111105,0.1580678526476157
AEP,2024-11-06,49.979595461278,5.815934065934065,0.11602665319782693
AES,2016-02-24,4.722493235279637,0.45123626373626374,0.09744066666899312
AES,2016-05-09,4.857376883553729,0.7705555555555555,0.15963761324586068
AES,2016-08-05,4.197261448968006,-1.088950276243094,-0.25954466828857115
AES,2016-11-04,4.372125596695778,-0.37435897435897436,-0.08396819465521754
AES,2017-05-08,4.531071289638161,-0.1640449438202247,-0.032907711899744174
AES,2017-08-08,4.5759434434354,0.0811111111111111,0.01946559270293133
AES,2017-11-02,4.824447019414383,0.37573529411764706,0.0762354141279864
AES,2018-02-27,3.732653413175835,-1.7648351648351648,-0.4722878541336959
AES,2018-05-08,4.82789784789294,4.265168539325843,0.8785369681571695
AES,2018-08-07,5.002049532731252,2.980833333333333,0.5968738457405728
AES,2018-11-06,4.990204711318251,2.1738970588235293,0.4364765951766485
AES,2019-02-27,4.843740332902905,1.825,0.3760302197802198
AES,2019-05-07,4.872720473108432,0.943258426966292,0.1952915997859818
AES,2019-08-06,4.832798475012249,0.5272222222222223,0.10808915211970074
AES,2019-11-06,4.729680275300409,0.7648897058823528,0.16282432559010865
AES,2020-02-28,4.512369930183697,0.4612637362637363,0.10141268944673484
AES,2020-05-07,3.8185764117029968,0.8922222222222221,0.23001181567546278
AES,2020-08-06,3.7026129440307627,0.1814917127071823,0.0499638707245154
AES,2020-11-06,3.012939637582572,-0.5481684981684981,-0.18146856470209763
AES,2021-02-25,3.9586989093084144,0.07,0.017463933181473046
AES,2021-05-06,5.068612122774772,-0.9022471910112358,-0.17973535449654468
AES,2021-08-04,4.899978097773245,-0.365,-0.074527820316488
AES,2021-11-03,5.2226305328369005,0.44283088235294116,0.08594093151332904
AES,2022-02-28,4.196200885993774,-0.6116758241758241,-0.14657742186334036
AES,2022-05-05,4.557843886495044,0.6971910112359551,0.15493732374610578
AES,2022-08-04,4.484345721793812,-0.20277777777777778,-0.043331478389909105
AES,2022-11-04,5.103677121066428,0.7112132352941176,0.14052874743326488
AES,2023-03-01,3.6441477654576375,-0.8222527472527472,-0.22466146901928602
AES,2023-05-04,3.5288719002109845,0.9022471910112358,0.262180212921824
AES,2023-08-03,3.7228162185641858,0.3447222222222222,0.09113607990012484
AES,2023-11-02,4.150058994977719,0.684375,0.1656263890946807
AES,2024-02-26,3.7151338458945817,0.37101648351648353,0.1003553319670683
AES,2024-05-02,4.080801863832234,2.5144444444444445,0.6041379310344828
AES,2024-08-01,4.3484791019895175,1.774585635359116,0.4025320347256605
AES,2024-10-31,4.627109520502443,2.125824175824176,0.45474130732489393
AFL,2016-02-25,41.72675432395494,5.896153846153846,0.14343566699846347
AFL,2016-05-04,48.21978646589741,7.097222222222221,0.14807507672499431
AFL,2016-08-05,54.98457749655584,6.211049723756906,0.11437689113204544
AFL,2016-11-04,55.84271397795702,6.176923076923076,0.11195914026723769
AFL,2017-02-24,50.471895714743354,6.46,0.12982130651303583
AFL,2017-05-03,51.105270827784786,6.069662921348314,0.11936406924972102
AFL,2017-08-03,54.30064217333882,6.630833333333333,0.12306422359670743
AFL,2017-11-02,55.79688987622977,6.83033088235294,0.12340190546801602
AFL,2018-02-23,62.99829685879295,11.66195054945055,0.18768389103375688
AFL,2018-05-04,31.30748417352341,3.773033707865168,0.12107323333378052
AFL,2018-08-03,30.938341704884618,4.055555555555555,0.13206115779645192
AFL,2018-11-01,30.446342808994213,4.1599264705882355,0.1383265333765425
AFL,2019-02-25,31.063729501142614,3.800412087912088,0.12479848171605054
AFL,2019-04-26,34.8954502891544,5.044382022471909,0.14610321688468705
AFL,2019-07-26,38.13954744653697,4.724722222222222,0.12529557105705258
AFL,2019-10-25,40.04461795872839,4.535661764705882,0.1150092867162491
AFL,2020-02-21,39.84490769723979,4.462225274725275,0.1144057779300709
AFL,2020-04-30,36.75203443293401,3.163333333333333,0.08694206667845028
AFL,2020-07-29,41.20979173787099,3.8314917127071824,0.09390575058873019
AFL,2020-10-29,46.16287696816539,7.126190476190476,0.15749708997653825
AFL,2021-02-23,48.46386908011218,6.69,0.14237611371018208
AFL,2021-04-29,47.16126027791693,7.7101123595505605,0.1651793542344567
AFL,2021-07-29,50.201639905355734,7.117499999999999,0.14414142911252736
AFL,2021-10-28,50.620306962555276,6.49485294117647,0.1314235234508682
AFL,2022-02-23,50.99121036845301,6.437637362637362,0.1304207700998968
AFL,2022-04-29,45.753538008116536,6.520786516853932,0.14333862399030708
AFL,2022-08-02,41.585372388207894,7.604166666666666,0.1859712063600342
AFL,2022-11-02,38.71331756076606,8.427205882352942,0.22313339048769557
AFL,2023-02-24,36.3507223009609,6.638186813186813,0.18835417879683472
AFL,2023-05-01,32.64945078158006,7.956179775280898,0.24626641889712259
AFL,2023-08-02,34.29540798262997,9.449444444444444,0.2799740148191638
AFL,2023-11-02,38.62517613823209,9.809375,0.2599291790031995
AFL,2024-02-22,38.00483682207997,7.8314560439560434,0.2124994064384558
AFL,2024-05-02,41.272852889292594,13.261666666666667,0.32376211449585285
AFL,2024-08-01,46.39907084288588,12.865745856353591,0.2813464907359349
